# Gamma at 1
# M  at 87
# K  at 137
# Gamma at 237
80	4.487808E+02	6.220914E+02	6.575103E+02	1.285400E+03	1.419851E+03	1.428042E+03
81	4.545807E+02	6.231779E+02	6.527964E+02	1.295802E+03	1.411620E+03	1.427472E+03
82	4.597440E+02	6.240965E+02	6.485554E+02	1.306003E+03	1.403254E+03	1.426989E+03
83	4.641698E+02	6.248474E+02	6.448863E+02	1.315962E+03	1.394795E+03	1.426593E+03
84	4.677547E+02	6.254311E+02	6.418913E+02	1.325579E+03	1.386344E+03	1.426285E+03
85	4.704005E+02	6.258478E+02	6.396676E+02	1.334612E+03	1.378145E+03	1.426066E+03
86	4.720250E+02	6.260977E+02	6.382967E+02	1.342308E+03	1.370951E+03	1.425933E+03
87	4.725730E+02	6.261810E+02	6.378333E+02	1.345954E+03	1.367473E+03	1.425889E+03
88	4.725680E+02	6.265279E+02	6.377984E+02	1.345848E+03	1.367398E+03	1.425871E+03
89	4.725534E+02	6.275661E+02	6.376939E+02	1.345528E+03	1.367177E+03	1.425814E+03
90	4.725299E+02	6.292899E+02	6.375202E+02	1.344996E+03	1.366815E+03	1.425719E+03
91	4.724983E+02	6.316911E+02	6.372770E+02	1.344254E+03	1.366311E+03	1.425584E+03
92	4.724596E+02	6.347585E+02	6.369640E+02	1.343302E+03	1.365663E+03	1.425406E+03
93	4.724150E+02	6.365808E+02	6.384762E+02	1.342143E+03	1.364875E+03	1.425181E+03
94	4.723666E+02	6.361274E+02	6.428247E+02	1.340781E+03	1.363951E+03	1.424908E+03
95	4.723163E+02	6.356036E+02	6.477835E+02	1.339217E+03	1.362897E+03	1.424583E+03
96	4.722663E+02	6.350091E+02	6.533308E+02	1.337456E+03	1.361712E+03	1.424201E+03
97	4.722193E+02	6.343433E+02	6.594419E+02	1.335502E+03	1.360400E+03	1.423757E+03
98	4.721786E+02	6.336058E+02	6.660889E+02	1.333359E+03	1.358967E+03	1.423248E+03
99	4.721476E+02	6.327963E+02	6.732432E+02	1.331033E+03	1.357418E+03	1.422669E+03
100	4.721297E+02	6.319143E+02	6.808766E+02	1.328529E+03	1.355755E+03	1.422017E+03
101	4.721286E+02	6.309589E+02	6.889600E+02	1.325853E+03	1.353980E+03	1.421284E+03
102	4.721490E+02	6.299294E+02	6.974624E+02	1.323011E+03	1.352100E+03	1.420466E+03
103	4.721962E+02	6.288251E+02	7.063521E+02	1.320009E+03	1.350119E+03	1.419562E+03
104	4.722750E+02	6.276453E+02	7.155994E+02	1.316855E+03	1.348042E+03	1.418567E+03
105	4.723900E+02	6.263890E+02	7.251747E+02	1.313557E+03	1.345867E+03	1.417471E+03
106	4.725464E+02	6.250551E+02	7.350474E+02	1.310122E+03	1.343599E+03	1.416270E+03
107	4.727508E+02	6.236425E+02	7.451861E+02	1.306558E+03	1.341242E+03	1.414962E+03
108	4.730098E+02	6.221503E+02	7.555606E+02	1.302875E+03	1.338799E+03	1.413545E+03
109	4.733300E+02	6.205770E+02	7.661420E+02	1.299082E+03	1.336271E+03	1.412010E+03
110	4.737174E+02	6.189210E+02	7.769012E+02	1.295190E+03	1.333660E+03	1.410351E+03
111	4.741788E+02	6.171809E+02	7.878084E+02	1.291208E+03	1.330971E+03	1.408569E+03
112	4.747219E+02	6.153551E+02	7.988342E+02	1.287149E+03	1.328207E+03	1.406665E+03
113	4.753544E+02	6.134420E+02	8.099501E+02	1.283025E+03	1.325370E+03	1.404629E+03
114	4.760838E+02	6.114396E+02	8.211273E+02	1.278851E+03	1.322460E+03	1.402452E+03
115	4.769177E+02	6.093460E+02	8.323357E+02	1.274640E+03	1.319477E+03	1.400135E+03
116	4.778646E+02	6.071595E+02	8.435446E+02	1.270409E+03	1.316426E+03	1.397684E+03
117	4.789327E+02	6.048781E+02	8.547234E+02	1.266176E+03	1.313306E+03	1.395090E+03
118	4.801294E+02	6.024991E+02	8.658401E+02	1.261962E+03	1.310118E+03	1.392338E+03
